ticker,date,our_close,fyers_close,diff_pct,status
RPPINFRA,2007-05-25,,,,NO_OUR_DATA
RPPL,2007-05-25,,,,NO_OUR_DATA
RPSGVENT,2007-05-25,,,,NO_OUR_DATA
RPTECH,2007-05-25,,,,NO_OUR_DATA
RRIL,2007-05-25,,,,NO_OUR_DATA
RRKABEL,2007-05-25,,,,NO_OUR_DATA
RSDFIN,2007-05-25,,,,NO_OUR_DATA
RSL,2007-05-25,,,,NO_OUR_DATA
RSYSTEMS,2007-05-25,13.65,13.65,0.0,OK
RTNINDIA,2007-05-25,,,,NO_OUR_DATA
RTNPOWER,2007-05-25,,,,NO_OUR_DATA
RUBFILA,2007-05-25,,,,NO_OUR_DATA
RUBICON,2007-05-25,,,,NO_OUR_DATA
RUCHINFRA,2007-05-25,28.3,28.3,0.0,OK
RUCHIRA,2007-05-25,15.4,14,10.0,MISMATCH
RUPA,2007-05-25,,,,NO_OUR_DATA
RUSHIL,2007-05-25,,,,NO_OUR_DATA
RUSTOMJEE,2007-05-25,,,,NO_OUR_DATA
RVHL,2007-05-25,,,,NO_OUR_DATA
RVNL,2007-05-25,,,,NO_OUR_DATA
RVTH,2007-05-25,,,,NO_OUR_DATA
S&SPOWER,2007-05-25,,,,NO_OUR_DATA
SAATVIKGL,2007-05-25,,,,NO_OUR_DATA
SADBHAV,2007-05-25,52.97,51.83,2.199,MISMATCH
SAFARI,2007-05-25,,,,NO_OUR_DATA
SAGARDEEP,2007-05-25,,,,NO_OUR_DATA
SAGCEM,2007-05-25,27.9,27.9,0.0,OK
SAGILITY,2007-05-25,,,,NO_OUR_DATA
SAHLIBHFI,2007-05-25,,,,NO_OUR_DATA
SAHYADRI,2007-05-25,,,,NO_OUR_DATA
SAIL,2007-05-25,111.92,148.15,24.453,MISMATCH
SAILIFE,2007-05-25,,,,NO_OUR_DATA
SAIPARENT,2007-05-25,,,,NO_OUR_DATA
SAKAR,2007-05-25,,,,NO_OUR_DATA
SAKHTISUG,2007-05-25,92.75,92.75,0.0,OK
SAKSOFT,2007-05-25,219.75,17.58,1150.0,MISMATCH
SALASAR,2007-05-25,,,,NO_OUR_DATA
SALONA,2007-05-25,,,,NO_OUR_DATA
SALZERELEC,2007-05-25,,,,NO_OUR_DATA
SAMBHAAV,2007-05-25,2.6,2.6,0.0,OK
SAMBHV,2007-05-25,,,,NO_OUR_DATA
SAMHI,2007-05-25,,,,NO_OUR_DATA
SAMMAANCAP,2007-05-25,,,,NO_OUR_DATA
SAMPANN,2007-05-25,,,,NO_OUR_DATA
SANATHAN,2007-05-25,,,,NO_OUR_DATA
SANDESH,2007-05-25,,,,NO_OUR_DATA
SANDHAR,2007-05-25,,,,NO_OUR_DATA
SANDUMA,2007-05-25,,,,NO_OUR_DATA
SANGAMIND,2007-05-25,69.55,69.55,0.0,OK
SANGHVIMOV,2007-05-25,40.21,80.42,50.0,MISMATCH
SANOFI,2007-05-25,,,,NO_OUR_DATA
SANOFICONR,2007-05-25,,,,NO_OUR_DATA
SANSERA,2007-05-25,,,,NO_OUR_DATA
SANSTAR,2007-05-25,,,,NO_OUR_DATA
SAPPHIRE,2007-05-25,,,,NO_OUR_DATA
SAPPL,2007-05-25,,,,NO_OUR_DATA
SARDAEN,2007-05-25,,,,NO_OUR_DATA
SAREGAMA,2007-05-25,27.03,28.62,5.573,MISMATCH
SARLAPOLY,2007-05-25,11.4,11.4,0.0,OK
SASKEN,2007-05-25,503.3,503.3,0.0,OK
SATIA,2007-05-25,,,,NO_OUR_DATA
SATIN,2007-05-25,,,,NO_OUR_DATA
SAURASHCEM,2007-05-25,,,,NO_OUR_DATA
SAYAJIHOTL,2007-05-25,,,,NO_OUR_DATA
SBC,2007-05-25,,,,NO_OUR_DATA
SBCL,2007-05-25,,,,NO_OUR_DATA
SBFC,2007-05-25,,,,NO_OUR_DATA
SBGLP,2007-05-25,,,,NO_OUR_DATA
SBIBPB,2007-05-25,,,,NO_OUR_DATA
SBICARD,2007-05-25,,,,NO_OUR_DATA
SBIETFCON,2007-05-25,,,,NO_OUR_DATA
SBIETFIT,2007-05-25,,,,NO_OUR_DATA
SBIETFPB,2007-05-25,,,,NO_OUR_DATA
SBIETFQLTY,2007-05-25,,,,NO_OUR_DATA
SBILIFE,2007-05-25,,,,NO_OUR_DATA
SBILIQETF,2007-05-25,,,,NO_OUR_DATA
SBIMIDMOM,2007-05-25,,,,NO_OUR_DATA
SBIN,2007-05-25,105.25,122.52,14.093,MISMATCH
SBINEQWETF,2007-05-25,,,,NO_OUR_DATA
SBINMID150,2007-05-25,,,,NO_OUR_DATA
SBISILVER,2007-05-25,,,,NO_OUR_DATA
SBISMLETF,2007-05-25,,,,NO_OUR_DATA
SBIVALETF,2007-05-25,,,,NO_OUR_DATA
SCANSTL,2007-05-25,,,,NO_OUR_DATA
SCHAEFFLER,2007-05-25,,,,NO_OUR_DATA
SCHAND,2007-05-25,,,,NO_OUR_DATA
SCHNEIDER,2007-05-25,,,,NO_OUR_DATA
SCI,2007-05-25,126.19,137.3,8.094,MISMATCH
SCILAL,2007-05-25,,,,NO_OUR_DATA
SCODATUBES,2007-05-25,,,,NO_OUR_DATA
SCPL,2007-05-25,,,,NO_OUR_DATA
SDBL,2007-05-25,,,,NO_OUR_DATA
SEAMECLTD,2007-05-25,185.75,185.75,0.0,OK
SECMARK,2007-05-25,,,,NO_OUR_DATA
SECURKLOUD,2007-05-25,,,,NO_OUR_DATA
SEDEMAC,2007-05-25,,,,NO_OUR_DATA
SEIL,2007-05-25,,,,NO_OUR_DATA
SELECTIPO,2007-05-25,,,,NO_OUR_DATA
SELMC,2007-05-25,,,,NO_OUR_DATA
SENCO,2007-05-25,,,,NO_OUR_DATA
SENORES,2007-05-25,,,,NO_OUR_DATA
SENSEXADD,2007-05-25,,,,NO_OUR_DATA
SENSEXAXIS,2007-05-25,,,,NO_OUR_DATA
SENSEXBETA,2007-05-25,,,,NO_OUR_DATA
SENSEXETF,2007-05-25,,,,NO_OUR_DATA
SENSEXIETF,2007-05-25,,,,NO_OUR_DATA
SEPC,2007-05-25,,,,NO_OUR_DATA
SERVOTECH,2007-05-25,,,,NO_OUR_DATA
SESHAPAPER,2007-05-25,25.77,25.77,0.0,OK
SETF10GILT,2007-05-25,,,,NO_OUR_DATA
SETFGOLD,2007-05-25,,,,NO_OUR_DATA
SETFNIF50,2007-05-25,,,,NO_OUR_DATA
SETFNIFBK,2007-05-25,,,,NO_OUR_DATA
SETFNN50,2007-05-25,,,,NO_OUR_DATA
SETL,2007-05-25,,,,NO_OUR_DATA
SFL,2007-05-25,,,,NO_OUR_DATA
SGFIN,2007-05-25,,,,NO_OUR_DATA
SGIL,2007-05-25,,,,NO_OUR_DATA
SGL,2007-05-25,,,,NO_OUR_DATA
SGMART,2007-05-25,,,,NO_OUR_DATA
SHADOWFAX,2007-05-25,,,,NO_OUR_DATA
SHAH,2007-05-25,,,,NO_OUR_DATA
SHAHALLOYS,2007-05-25,90.6,90.6,0.0,OK
SHAILY,2007-05-25,,,,NO_OUR_DATA
SHAKTIPUMP,2007-05-25,,,,NO_OUR_DATA
SHALBY,2007-05-25,,,,NO_OUR_DATA
SHALPAINTS,2007-05-25,,,,NO_OUR_DATA
SHANTI,2007-05-25,,,,NO_OUR_DATA
SHANTIGEAR,2007-05-25,66.85,66.85,0.0,OK
SHANTIGOLD,2007-05-25,,,,NO_OUR_DATA
SHARDACROP,2007-05-25,,,,NO_OUR_DATA
SHARDAMOTR,2007-05-25,,,,NO_OUR_DATA
SHARDUL,2007-05-25,,,,NO_OUR_DATA
SHAREINDIA,2007-05-25,,,,NO_OUR_DATA
SHARIABEES,2007-05-25,,,,NO_OUR_DATA
SHBAJRG,2007-05-25,,,,NO_OUR_DATA
SHILCTECH,2007-05-25,,,,NO_OUR_DATA
SHILPAMED,2007-05-25,,,,NO_OUR_DATA
SHINDL,2007-05-25,,,,NO_OUR_DATA
SHIVATEX,2007-05-25,,,,NO_OUR_DATA
SHIVAUM,2007-05-25,,,,NO_OUR_DATA
SHK,2007-05-25,,,,NO_OUR_DATA
SHOPERSTOP,2007-05-25,300.07,284.1,5.623,MISMATCH
SHRADHA,2007-05-25,,,,NO_OUR_DATA
SHREDIGCEM,2007-05-25,,,,NO_OUR_DATA
SHREECEM,2007-05-25,1036.67,1096.85,5.487,MISMATCH
SHREEJISPG,2007-05-25,,,,NO_OUR_DATA
SHREEPUSHK,2007-05-25,,,,NO_OUR_DATA
SHREERAMA,2007-05-25,,,,NO_OUR_DATA
SHREYANIND,2007-05-25,32.0,32,0.0,OK
SHRIKRISH,2007-05-25,,,,NO_OUR_DATA
SHRINGARMS,2007-05-25,,,,NO_OUR_DATA
SHRIPISTON,2007-05-25,,,,NO_OUR_DATA
SHRIRAMFIN,2007-05-25,,,,NO_OUR_DATA
SHRIRAMPPS,2007-05-25,,,,NO_OUR_DATA
SHYAMMETL,2007-05-25,,,,NO_OUR_DATA
SICAGEN,2007-05-25,,,,NO_OUR_DATA
SICALLOG,2007-05-25,,,,NO_OUR_DATA
SIEMENS,2007-05-25,573.82,312.03,83.898,MISMATCH
SIGIND,2007-05-25,,,,NO_OUR_DATA
SIGMA,2007-05-25,,,,NO_OUR_DATA
SIGNATURE,2007-05-25,,,,NO_OUR_DATA
SIGNPOST,2007-05-25,,,,NO_OUR_DATA
SIKA,2007-05-25,,,,NO_OUR_DATA
SIKKO,2007-05-25,,,,NO_OUR_DATA
SIL,2007-05-25,40.0,40,0.0,OK
SILGO,2007-05-25,,,,NO_OUR_DATA
SILINV,2007-05-25,,,,NO_OUR_DATA
SILLYMONKS,2007-05-25,,,,NO_OUR_DATA
SILVER,2007-05-25,,,,NO_OUR_DATA
SILVER1,2007-05-25,,,,NO_OUR_DATA
SILVER360,2007-05-25,,,,NO_OUR_DATA
SILVERADD,2007-05-25,,,,NO_OUR_DATA
SILVERAG,2007-05-25,,,,NO_OUR_DATA
SILVERAXIS,2007-05-25,,,,NO_OUR_DATA
SILVERBEES,2007-05-25,,,,NO_OUR_DATA
SILVERBETA,2007-05-25,,,,NO_OUR_DATA
SILVERBND,2007-05-25,,,,NO_OUR_DATA
SILVERCASE,2007-05-25,,,,NO_OUR_DATA
SILVERIETF,2007-05-25,,,,NO_OUR_DATA
SILVERTUC,2007-05-25,,,,NO_OUR_DATA
SIMPLEXINF,2007-05-25,318.25,318.25,0.0,OK
SINCLAIR,2007-05-25,,,,NO_OUR_DATA
SINDHUTRAD,2007-05-25,,,,NO_OUR_DATA
SINGERIND,2007-05-25,,,,NO_OUR_DATA
SINTERCOM,2007-05-25,,,,NO_OUR_DATA
SIRCA,2007-05-25,,,,NO_OUR_DATA
SIS,2007-05-25,,,,NO_OUR_DATA
SIYSIL,2007-05-25,27.6,27.6,0.0,OK
SJS,2007-05-25,,,,NO_OUR_DATA
SJVN,2007-05-25,,,,NO_OUR_DATA
SKFINDIA,2007-05-25,485.15,237.8,104.017,MISMATCH
SKFINDUS,2007-05-25,,,,NO_OUR_DATA
SKIPPER,2007-05-25,,,,NO_OUR_DATA
SKMEGGPROD,2007-05-25,18.4,9.2,100.0,MISMATCH
SKYGOLD,2007-05-25,,,,NO_OUR_DATA
SMALL250,2007-05-25,,,,NO_OUR_DATA
SMALLADD,2007-05-25,,,,NO_OUR_DATA
SMALLCAP,2007-05-25,,,,NO_OUR_DATA
SMALLGROWW,2007-05-25,,,,NO_OUR_DATA
SMALLIETF,2007-05-25,,,,NO_OUR_DATA
SMARTWORKS,2007-05-25,,,,NO_OUR_DATA
SMCGLOBAL,2007-05-25,,,,NO_OUR_DATA
SML100CASE,2007-05-25,,,,NO_OUR_DATA
SMLMAH,2007-05-25,,,,NO_OUR_DATA
SMLT,2007-05-25,,,,NO_OUR_DATA
SMSPHARMA,2007-05-25,34.43,34.43,0.015,OK
SNOWMAN,2007-05-25,,,,NO_OUR_DATA
SNXT30BEES,2007-05-25,,,,NO_OUR_DATA
SNXT50BETA,2007-05-25,,,,NO_OUR_DATA
SOBHA,2007-05-25,860.65,911.87,5.617,MISMATCH
SOLARA,2007-05-25,,,,NO_OUR_DATA
SOLARINDS,2007-05-25,,,,NO_OUR_DATA
SOLARWORLD,2007-05-25,,,,NO_OUR_DATA
SOLEX,2007-05-25,,,,NO_OUR_DATA
SOMANYCERA,2007-05-25,14.0,14,0.0,OK
SOMATEX,2007-05-25,32.0,32,0.0,OK
SOMICONVEY,2007-05-25,,,,NO_OUR_DATA
SONACOMS,2007-05-25,,,,NO_OUR_DATA
SONAL,2007-05-25,,,,NO_OUR_DATA
SONAMLTD,2007-05-25,,,,NO_OUR_DATA
SONATSOFTW,2007-05-25,15.11,21.75,30.535,MISMATCH
SOTL,2007-05-25,,,,NO_OUR_DATA
SOUTHBANK,2007-05-25,8.51,6.78,25.492,MISMATCH
SOUTHWEST,2007-05-25,,,,NO_OUR_DATA
SPAL,2007-05-25,,,,NO_OUR_DATA
SPANDANA,2007-05-25,,,,NO_OUR_DATA
SPARC,2007-05-25,,,,NO_OUR_DATA
SPCENET,2007-05-25,,,,NO_OUR_DATA
SPECIALITY,2007-05-25,,,,NO_OUR_DATA
SPECTRUM,2007-05-25,,,,NO_OUR_DATA
SPENCERS,2007-05-25,,,,NO_OUR_DATA
SPIC,2007-05-25,19.05,19.05,0.0,OK
SPLIL,2007-05-25,25.55,25.55,0.0,OK
SPLPETRO,2007-05-25,,,,NO_OUR_DATA
SPMLINFRA,2007-05-25,,,,NO_OUR_DATA
SPORTKING,2007-05-25,,,,NO_OUR_DATA
SRD,2007-05-25,,,,NO_OUR_DATA
SREEL,2007-05-25,,,,NO_OUR_DATA
SRF,2007-05-25,25.35,32.46,21.902,MISMATCH
SRGHFL,2007-05-25,,,,NO_OUR_DATA
SRHHYPOLTD,2007-05-25,22.65,22.65,0.0,OK
SRM,2007-05-25,,,,NO_OUR_DATA
SRTL,2007-05-25,,,,NO_OUR_DATA
SSDL,2007-05-25,,,,NO_OUR_DATA
SSWL,2007-05-25,33.44,16.72,100.0,MISMATCH
STALLION,2007-05-25,,,,NO_OUR_DATA
STANLEY,2007-05-25,,,,NO_OUR_DATA
STAR,2007-05-25,320.65,320.65,0.0,OK
STARCEMENT,2007-05-25,,,,NO_OUR_DATA
STARHEALTH,2007-05-25,,,,NO_OUR_DATA
STARPAPER,2007-05-25,33.95,33.95,0.0,OK
STARTECK,2007-05-25,,,,NO_OUR_DATA
STCINDIA,2007-05-25,162.2,81.1,100.0,MISMATCH
STEELCAS,2007-05-25,,,,NO_OUR_DATA
STEELCITY,2007-05-25,,,,NO_OUR_DATA
STEELXIND,2007-05-25,,,,NO_OUR_DATA
STEL,2007-05-25,,,,NO_OUR_DATA
STOVEKRAFT,2007-05-25,,,,NO_OUR_DATA
STUDDS,2007-05-25,,,,NO_OUR_DATA
STYL,2007-05-25,,,,NO_OUR_DATA
STYLAMIND,2007-05-25,,,,NO_OUR_DATA
STYRENIX,2007-05-25,,,,NO_OUR_DATA
SUBROS,2007-05-25,232.25,46.45,400.0,MISMATCH
SUDARCOLOR,2007-05-25,,,,NO_OUR_DATA
SUDARSCHEM,2007-05-25,11.17,11.17,0.045,OK
SUDEEPPHRM,2007-05-25,,,,NO_OUR_DATA
SUKHJITS,2007-05-25,,,,NO_OUR_DATA
SULA,2007-05-25,,,,NO_OUR_DATA
SUMEETINDS,2007-05-25,,,,NO_OUR_DATA
SUMICHEM,2007-05-25,,,,NO_OUR_DATA
SUMMITSEC,2007-05-25,,,,NO_OUR_DATA
SUNCLAY,2007-05-25,,,,NO_OUR_DATA
SUNDARAM,2007-05-25,,,,NO_OUR_DATA
SUNDARMFIN,2007-05-25,95.11,104.5,8.984,MISMATCH
SUNDRMFAST,2007-05-25,64.8,64.8,0.0,OK
SUNDROP,2007-05-25,,,,NO_OUR_DATA
SUNFLAG,2007-05-25,15.05,15.05,0.0,OK
SUNPHARMA,2007-05-25,98.59,106.51,7.435,MISMATCH
SUNTECK,2007-05-25,,,,NO_OUR_DATA
SUNTV,2007-05-25,946.26,350.99,169.596,MISMATCH
SUPERHOUSE,2007-05-25,,,,NO_OUR_DATA
SUPRAJIT,2007-05-25,160.3,16.03,900.0,MISMATCH
SUPREME,2007-05-25,,,,NO_OUR_DATA
SUPREMEIND,2007-05-25,37.42,46.1,18.833,MISMATCH
SUPREMEINF,2007-05-25,,,,NO_OUR_DATA
SUPRIYA,2007-05-25,,,,NO_OUR_DATA
SURAJEST,2007-05-25,,,,NO_OUR_DATA
SURAJLTD,2007-05-25,,,,NO_OUR_DATA
SURAKSHA,2007-05-25,,,,NO_OUR_DATA
SURANASOL,2007-05-25,,,,NO_OUR_DATA
SURANAT&P,2007-05-25,,,,NO_OUR_DATA
SURYALA,2007-05-25,,,,NO_OUR_DATA
SURYALAXMI,2007-05-25,53.8,53.8,0.0,OK
SURYAROSNI,2007-05-25,6.58,13.15,50.0,MISMATCH
SURYODAY,2007-05-25,,,,NO_OUR_DATA
SUVEN,2007-05-25,36.35,33.32,9.094,MISMATCH
SUVIDHAA,2007-05-25,,,,NO_OUR_DATA
SUYOG,2007-05-25,,,,NO_OUR_DATA
SUZLON,2007-05-25,275.22,245.51,12.101,MISMATCH
SWANCORP,2007-05-25,,,,NO_OUR_DATA
SWARAJENG,2007-05-25,160.63,165.05,2.681,MISMATCH
SWELECTES,2007-05-25,,,,NO_OUR_DATA
SWIGGY,2007-05-25,,,,NO_OUR_DATA
SWSOLAR,2007-05-25,,,,NO_OUR_DATA
SYMPHONY,2007-05-25,,,,NO_OUR_DATA
SYNCOMF,2007-05-25,,,,NO_OUR_DATA
SYNGENE,2007-05-25,,,,NO_OUR_DATA
SYRMA,2007-05-25,,,,NO_OUR_DATA
TAALTECH,2007-05-25,,,,NO_OUR_DATA
TAINWALCHM,2007-05-25,11.6,11.6,0.0,OK
TAJGVK,2007-05-25,174.1,174.1,0.0,OK
TALBROAUTO,2007-05-25,9.64,9.64,0.0,OK
TANLA,2007-05-25,202.9,202.9,0.0,OK
TARACHAND,2007-05-25,,,,NO_OUR_DATA
TARAPUR,2007-05-25,,,,NO_OUR_DATA
TARC,2007-05-25,,,,NO_OUR_DATA
TARIL,2007-05-25,,,,NO_OUR_DATA
TARMAT,2007-05-25,,,,NO_OUR_DATA
TARSONS,2007-05-25,,,,NO_OUR_DATA
TASTYBITE,2007-05-25,,,,NO_OUR_DATA
TATACAP,2007-05-25,,,,NO_OUR_DATA
TATACHEM,2007-05-25,236.18,252.8,6.576,MISMATCH
TATACOMM,2007-05-25,,,,NO_OUR_DATA
TATACONSUM,2007-05-25,,,,NO_OUR_DATA
TATAELXSI,2007-05-25,154.23,162.63,5.166,MISMATCH
TATAGOLD,2007-05-25,,,,NO_OUR_DATA
TATAINVEST,2007-05-25,35.58,39.96,10.964,MISMATCH
TATAPOWER,2007-05-25,55.25,58.3,5.238,MISMATCH
TATASTEEL,2007-05-25,57.0,55.06,3.522,MISMATCH
TATATECH,2007-05-25,,,,NO_OUR_DATA
TATSILV,2007-05-25,,,,NO_OUR_DATA
TATVA,2007-05-25,,,,NO_OUR_DATA
TBOTEK,2007-05-25,,,,NO_OUR_DATA
TBZ,2007-05-25,,,,NO_OUR_DATA
TCC,2007-05-25,,,,NO_OUR_DATA
TCI,2007-05-25,74.25,40.35,84.015,MISMATCH
TCIEXP,2007-05-25,,,,NO_OUR_DATA
TCPLPACK,2007-05-25,,,,NO_OUR_DATA
TCS,2007-05-25,503.99,307.49,63.903,MISMATCH
TDPOWERSYS,2007-05-25,,,,NO_OUR_DATA
TEAMGTY,2007-05-25,,,,NO_OUR_DATA
TEAMLEASE,2007-05-25,,,,NO_OUR_DATA
TECH,2007-05-25,,,,NO_OUR_DATA
TECHM,2007-05-25,341.26,389.94,12.483,MISMATCH
TECHNOE,2007-05-25,,,,NO_OUR_DATA
TECHNVISN,2007-05-25,,,,NO_OUR_DATA
TECILCHEM,2007-05-25,,,,NO_OUR_DATA
TEGA,2007-05-25,,,,NO_OUR_DATA
TEJASNET,2007-05-25,,,,NO_OUR_DATA
TEMBO,2007-05-25,,,,NO_OUR_DATA
TENNIND,2007-05-25,,,,NO_OUR_DATA
TERASOFT,2007-05-25,,,,NO_OUR_DATA
TEXINFRA,2007-05-25,,,,NO_OUR_DATA
TEXMOPIPES,2007-05-25,,,,NO_OUR_DATA
TEXRAIL,2007-05-25,,,,NO_OUR_DATA
TFCILTD,2007-05-25,,,,NO_OUR_DATA
TFL,2007-05-25,35.5,35.5,0.0,OK
TGBHOTELS,2007-05-25,,,,NO_OUR_DATA
THAKDEV,2007-05-25,,,,NO_OUR_DATA
THANGAMAYL,2007-05-25,,,,NO_OUR_DATA
THEINVEST,2007-05-25,,,,NO_OUR_DATA
THEJO,2007-05-25,,,,NO_OUR_DATA
THELEELA,2007-05-25,,,,NO_OUR_DATA
THEMISMED,2007-05-25,16.0,16,0.0,OK
THERMAX,2007-05-25,427.19,441.4,3.22,MISMATCH
THOMASCOOK,2007-05-25,64.2,59.54,7.827,MISMATCH
THOMASCOTT,2007-05-25,,,,NO_OUR_DATA
THYROCARE,2007-05-25,,,,NO_OUR_DATA
TI,2007-05-25,,,,NO_OUR_DATA
TICL,2007-05-25,,,,NO_OUR_DATA
TIIL,2007-05-25,87.05,87.05,0.0,OK
TIINDIA,2007-05-25,,,,NO_OUR_DATA
TIJARIA,2007-05-25,,,,NO_OUR_DATA
TIL,2007-05-25,218.7,59.39,268.244,MISMATCH
TIMETECHNO,2007-05-25,,,,NO_OUR_DATA
TIMEX,2007-05-25,,,,NO_OUR_DATA
TIMKEN,2007-05-25,135.74,156.95,13.511,MISMATCH
TINNARUBR,2007-05-25,,,,NO_OUR_DATA
TIPSFILMS,2007-05-25,,,,NO_OUR_DATA
TIPSMUSIC,2007-05-25,,,,NO_OUR_DATA
TIRUMALCHM,2007-05-25,16.87,16.87,0.0,OK
TIRUPATIFL,2007-05-25,,,,NO_OUR_DATA
TITAGARH,2007-05-25,,,,NO_OUR_DATA
TITAN,2007-05-25,52.29,53.66,2.56,MISMATCH
TMB,2007-05-25,,,,NO_OUR_DATA
TMCV,2007-05-25,,,,NO_OUR_DATA
TMPV,2007-05-25,,,,NO_OUR_DATA
TNIDETF,2007-05-25,,,,NO_OUR_DATA
TNPETRO,2007-05-25,17.5,17.5,0.0,OK
TNPL,2007-05-25,93.6,93.6,0.0,OK
TNTELE,2007-05-25,11.8,11.8,0.0,OK
TOLINS,2007-05-25,,,,NO_OUR_DATA
TOP100CASE,2007-05-25,,,,NO_OUR_DATA
TOP10ADD,2007-05-25,,,,NO_OUR_DATA
TOP15IETF,2007-05-25,,,,NO_OUR_DATA
TOP20,2007-05-25,,,,NO_OUR_DATA
TORNTPHARM,2007-05-25,49.69,63.18,21.354,MISMATCH
TORNTPOWER,2007-05-25,57.76,77.15,25.135,MISMATCH
TOTAL,2007-05-25,,,,NO_OUR_DATA
TOUCHWOOD,2007-05-25,,,,NO_OUR_DATA
TPHQ,2007-05-25,,,,NO_OUR_DATA
TPLPLASTEH,2007-05-25,,,,NO_OUR_DATA
TRACXN,2007-05-25,,,,NO_OUR_DATA
TRANSPEK,2007-05-25,,,,NO_OUR_DATA
TRANSRAILL,2007-05-25,,,,NO_OUR_DATA
TRAVELFOOD,2007-05-25,,,,NO_OUR_DATA
TREEHOUSE,2007-05-25,,,,NO_OUR_DATA
TREJHARA,2007-05-25,,,,NO_OUR_DATA
TREL,2007-05-25,,,,NO_OUR_DATA
TRENT,2007-05-25,47.62,48.21,1.223,MISMATCH
TRF,2007-05-25,,,,NO_OUR_DATA
TRIDENT,2007-05-25,,,,NO_OUR_DATA
TRIGYN,2007-05-25,28.55,28.55,0.0,OK
TRITURBINE,2007-05-25,,,,NO_OUR_DATA
TRIVENI,2007-05-25,54.4,54.4,0.0,OK
TRU,2007-05-25,,,,NO_OUR_DATA
TRUALT,2007-05-25,,,,NO_OUR_DATA
TSFINV,2007-05-25,,,,NO_OUR_DATA
TTKHLTCARE,2007-05-25,,,,NO_OUR_DATA
TTKPRESTIG,2007-05-25,12.81,10.67,20.009,MISMATCH
TTL,2007-05-25,,,,NO_OUR_DATA
TTML,2007-05-25,24.57,27.03,9.088,MISMATCH
TURTLEMINT,2007-05-25,,,,NO_OUR_DATA
TVSELECT,2007-05-25,41.7,41.7,0.0,OK
TVSHLTD,2007-05-25,,,,NO_OUR_DATA
TVSMOTOR,2007-05-25,28.12,33.65,16.445,MISMATCH
TVSSCS,2007-05-25,,,,NO_OUR_DATA
TVSSRICHAK,2007-05-25,112.3,112.3,0.0,OK
TVTODAY,2007-05-25,156.15,156.15,0.0,OK
TVVISION,2007-05-25,,,,NO_OUR_DATA
TWCGOLDETF,2007-05-25,,,,NO_OUR_DATA
UBL,2007-05-25,,,,NO_OUR_DATA
UCAL,2007-05-25,,,,NO_OUR_DATA
UCOBANK,2007-05-25,22.7,24.15,5.988,MISMATCH
UDS,2007-05-25,,,,NO_OUR_DATA
UEL,2007-05-25,,,,NO_OUR_DATA
UFBL,2007-05-25,,,,NO_OUR_DATA
UFLEX,2007-05-25,149.81,150.85,0.692,OK
UFO,2007-05-25,,,,NO_OUR_DATA
UGARSUGAR,2007-05-25,,,,NO_OUR_DATA
UGROCAP,2007-05-25,,,,NO_OUR_DATA
UJJIVANSFB,2007-05-25,,,,NO_OUR_DATA
ULTRACEMCO,2007-05-25,809.51,824.4,1.806,MISMATCH
ULTRAMAR,2007-05-25,,,,NO_OUR_DATA
UMESLTD,2007-05-25,,,,NO_OUR_DATA
UMIYA-MRO,2007-05-25,,,,NO_OUR_DATA
UNICHEMLAB,2007-05-25,104.08,104.08,0.0,OK
UNIECOM,2007-05-25,,,,NO_OUR_DATA
UNIENTER,2007-05-25,,,,NO_OUR_DATA
UNIMECH,2007-05-25,,,,NO_OUR_DATA
UNIONBANK,2007-05-25,105.91,120.35,11.998,MISMATCH
UNIONGOLD,2007-05-25,,,,NO_OUR_DATA
UNIPARTS,2007-05-25,,,,NO_OUR_DATA
UNITDSPR,2007-05-25,,,,NO_OUR_DATA
UNITECH,2007-05-25,273.02,273.03,0.002,OK
UNITEDTEA,2007-05-25,,,,NO_OUR_DATA
UNIVCABLES,2007-05-25,96.3,96.55,0.259,OK
UNOMINDA,2007-05-25,,,,NO_OUR_DATA
UPL,2007-05-25,,,,NO_OUR_DATA
URBANCO,2007-05-25,,,,NO_OUR_DATA
URJA,2007-05-25,,,,NO_OUR_DATA
USHAMART,2007-05-25,47.73,48.86,2.318,MISMATCH
USK,2007-05-25,,,,NO_OUR_DATA
UTIAMC,2007-05-25,,,,NO_OUR_DATA
UTKARSHBNK,2007-05-25,,,,NO_OUR_DATA
UTLSOLAR,2007-05-25,,,,NO_OUR_DATA
UTTAMSUGAR,2007-05-25,111.1,106.84,3.987,MISMATCH
UYFINCORP,2007-05-25,,,,NO_OUR_DATA
V2RETAIL,2007-05-25,,,,NO_OUR_DATA
VADILALIND,2007-05-25,,,,NO_OUR_DATA
VAIBHAVGBL,2007-05-25,,,,NO_OUR_DATA
VAKRANGEE,2007-05-25,,,,NO_OUR_DATA
VAL30IETF,2007-05-25,,,,NO_OUR_DATA
VALUE,2007-05-25,,,,NO_OUR_DATA
VALUEAXIS,2007-05-25,,,,NO_OUR_DATA
VAML,2007-05-25,,,,NO_OUR_DATA
VARDMNPOLY,2007-05-25,100.5,8.87,1033.033,MISMATCH
VARROC,2007-05-25,,,,NO_OUR_DATA
VASWANI,2007-05-25,,,,NO_OUR_DATA
VBL,2007-05-25,,,,NO_OUR_DATA
VCL,2007-05-25,,,,NO_OUR_DATA
VEDL,2007-05-25,,,,NO_OUR_DATA
VEDPOWER,2007-05-25,,,,NO_OUR_DATA
