ticker,ex_date,action_type,stored_ratio,ratio,verdict,expected_gap,observed_gap,already_applied,needs_ratio_write
MOTHERSON,2012-10-03,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTHERSON,2013-12-20,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTHERSON,2017-07-05,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTHERSON,2018-10-30,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTHERSON,2022-10-03,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTHERSON,2025-07-18,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MOTILALOFS,2008-07-25,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
MOTILALOFS,2024-06-10,BONUS,3.0,3.0,no_price_data,4.0,,False,False
MOTISONS,2024-11-08,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
MOTOGENFIN,2020-06-19,SPLIT,2.0,2.0,no_price_data,2.0,,True,False
MSUMI,2022-11-16,BONUS,0.4,0.4,no_price_data,1.4,,False,False
MSUMI,2025-07-18,BONUS,0.5,0.5,no_price_data,1.5,,False,False
MUNJALAU,2011-12-29,SPLIT,10.0,10.0,no_price_data,10.001,,False,False
MUNJALAU,2011-12-29,BONUS,0.0001,0.0001,no_price_data,10.001,,False,False
MUNJALAU,2017-07-11,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
MUNJALAU,2017-07-11,BONUS,1.0,1.0,no_price_data,4.0,,False,False
MUNJALSHOW,2006-10-16,SPLIT,5.0,5.0,already_adjusted,5.0,1.0264591439688717,True,False
MURLIIND,2010-03-18,SPLIT,0.0,5.0,confirmed,5.0,5.151301900070373,False,True
MUTHOOTCAP,2017-06-12,BONUS,0.1,0.1,no_price_data,1.1,,False,False
MUTHOOTFIN,2013-11-05,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
MVL,2009-09-18,SPLIT,0.0,5.0,confirmed,5.0,5.043771043771044,False,True
MVL,2010-11-16,SPLIT,2.0,2.0,confirmed,2.0,1.8459214501510575,False,False
MWL,2026-07-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
NAGREEKEXP,2024-03-18,BONUS,0.8185,0.8185,no_price_data,1.8185,,False,False
NANDAN,2007-01-18,BONUS,1.0,1.0,confirmed,2.0,1.9058823529411764,False,False
NARMADA,2026-07-31,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
NATCOPHARM,2015-11-26,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NATIONALUM,2011-03-15,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
NATIONALUM,2011-03-15,BONUS,1.0,1.0,no_price_data,4.0,,False,False
NAUKRI,2010-09-27,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NAUKRI,2012-06-22,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NAUKRI,2025-05-07,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NAVA,2016-09-01,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NAVA,2025-01-20,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
NAVINFLUOR,2013-11-07,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
NAVINFLUOR,2017-07-19,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NAVKARURB,2025-04-24,BONUS,1.5,1.5,no_price_data,2.5,,False,False
NAVKARURB,2025-05-09,SPLIT,2.0,2.0,already_adjusted,2.0,0.9545454545454547,True,False
NAVNETEDUL,2006-09-27,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
NAVNETEDUL,2009-09-08,BONUS,1.5,1.5,no_price_data,2.5,,False,False
NAZARA,2022-06-24,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NAZARA,2025-09-26,SPLIT,4.0,4.0,no_price_data,8.0,,False,False
NAZARA,2025-09-26,BONUS,1.0,1.0,no_price_data,8.0,,False,False
NBCC,2016-06-02,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NBCC,2017-02-17,BONUS,0.5,0.5,no_price_data,1.5,,False,False
NBCC,2018-04-25,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
NBCC,2024-10-07,BONUS,0.5,0.5,no_price_data,1.5,,False,False
NBIFIN,2017-12-07,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
NCC,2006-09-20,BONUS,1.0,1.0,contradicted,2.0,0.49395095367847425,True,False
NCC,2013-11-05,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
NDL,2022-03-24,SPLIT,30.0,30.0,no_price_data,90.0,,False,False
NDL,2022-03-24,BONUS,2.0,2.0,no_price_data,90.0,,False,False
NDL,2024-09-19,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
NDL,2024-12-31,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
NDRAUTO,2023-07-24,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NDRAUTO,2024-02-19,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NDRAUTO,2024-09-25,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
NDRAUTO,2024-09-25,BONUS,1.0,1.0,no_price_data,4.0,,False,False
NECLIFE,2008-11-12,SPLIT,0.0,10.0,confirmed,10.0,8.92461197339246,False,True
NELCAST,2011-09-06,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NESCO,2010-07-20,SPLIT,10.0,10.0,no_price_data,10.001,,False,False
NESCO,2010-07-20,BONUS,0.0001,0.0001,no_price_data,10.001,,False,False
NESCO,2017-09-15,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NESTLEIND,2024-01-05,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
NESTLEIND,2025-08-08,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NEULANDLAB,2014-08-13,BONUS,0.0419,0.0419,no_price_data,1.0419,,False,False
NEWGEN,2024-01-12,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NIACL,2018-06-27,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NIITLTD,2007-08-24,SPLIT,7.0,7.0,no_price_data,7.0,,False,False
NINSYS,2023-08-03,BONUS,0.8,0.8,no_price_data,1.8,,False,False
NIPPOBATRY,2021-10-28,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
NISSAN,2010-09-27,SPLIT,10.0,10.0,confirmed,10.0,10.526315789473685,False,False
NITINFIRE,2010-11-04,SPLIT,5.0,5.0,confirmed,5.0,4.564608529598982,False,False
NITINFIRE,2011-09-22,BONUS,2.5,2.5,confirmed,3.5,3.179839633447881,False,False
NITINFIRE,2014-11-13,BONUS,0.3333333333333333,0.3333333333333333,confirmed,1.3333333333333333,1.2880184331797235,False,False
NMDC,2008-04-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
NMDC,2008-05-21,BONUS,2.0,2.0,no_price_data,3.0,,False,False
NMDC,2024-12-27,BONUS,2.0,2.0,no_price_data,3.0,,False,False
NORTHGATE,2007-08-31,BONUS,1.0,1.0,confirmed,2.0,1.9047408063801508,False,False
NRBBEARING,2007-03-26,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
NRBBEARING,2010-09-03,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
NRBBEARING,2010-09-03,BONUS,1.0,1.0,no_price_data,4.0,,False,False
NRL,2024-03-20,BONUS,0.5,0.5,already_adjusted,1.5,0.9261744966442953,True,False
NTPC,2015-03-20,BONUS,1.0,1.0,no_price_data,2.0,,False,False
NTPC,2019-03-19,BONUS,0.2,0.2,no_price_data,1.2,,False,False
NUCLEUS,2007-08-03,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
NUCLEUS,2007-08-03,BONUS,1.0,1.0,no_price_data,4.0,,False,False
NUTEK,2009-12-23,SPLIT,0.0,2.0,confirmed,2.0,1.9028384279475985,False,True
NUVAMA,2025-12-26,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
NYKAA,2022-11-10,BONUS,5.0,5.0,no_price_data,6.0,,False,False
OIL,2012-03-29,BONUS,1.5,1.5,no_price_data,2.5,,False,False
OIL,2017-01-12,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
OIL,2018-03-27,BONUS,0.5,0.5,no_price_data,1.5,,False,False
OIL,2024-07-02,BONUS,0.5,0.5,no_price_data,1.5,,False,False
OMAXE,2013-11-11,BONUS,0.2564102564102564,0.2564102564102564,no_price_data,1.2564102564102564,,False,False
ONEPOINT,2022-01-18,SPLIT,7.0,7.0,no_price_data,10.5,,False,False
ONEPOINT,2022-01-18,BONUS,0.5,0.5,no_price_data,10.5,,False,False
ONGC,2006-10-27,BONUS,0.5,0.5,already_adjusted,1.5,0.9743719653789313,True,False
ONGC,2011-02-08,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
ONGC,2011-02-08,BONUS,1.0,1.0,no_price_data,4.0,,False,False
ONGC,2016-12-15,BONUS,0.5,0.5,no_price_data,1.5,,False,False
ONMOBILE,2011-05-03,SPLIT,2.0,2.0,contradicted,4.0,0.5016562743569758,True,False
ONMOBILE,2011-05-03,BONUS,1.0,1.0,contradicted,4.0,0.5016562743569758,True,False
OPTOCIRCUI,2006-10-30,BONUS,1.0,1.0,confirmed,2.0,1.978063135366506,False,False
OPTOCIRCUI,2007-10-25,BONUS,0.5,0.5,confirmed,1.5,1.3152351977533348,False,False
OPTOCIRCUI,2008-11-03,BONUS,0.7,0.7,confirmed,1.7,1.5800730307772561,False,False
OPTOCIRCUI,2012-03-29,BONUS,0.3,0.3,confirmed,1.3,1.2351466532965656,False,False
ORBITCORP,2010-06-29,BONUS,1.0,1.0,confirmed,2.0,2.023213638012332,False,False
ORBTEXP,2017-02-14,BONUS,1.0,1.0,already_adjusted,2.0,0.9780569007263922,True,False
ORIENTALTL,2024-12-31,BONUS,0.2893,0.2893,no_price_data,1.2893,,False,False
ORIENTCER,2009-08-12,BONUS,1.0,1.0,no_price_data,2.0,,False,False
ORIENTHOT,2010-11-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
ORIENTPPR,2008-02-01,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
ORIENTTECH,2026-01-05,BONUS,0.1,0.1,no_price_data,1.1,,False,False
ORISSAMINE,2012-10-29,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
OSIAHYPER,2023-03-13,SPLIT,10.0,10.0,already_adjusted,10.0,0.9539358600583093,True,False
OSWALSEEDS,2023-08-18,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
OSWALSEEDS,2024-02-02,BONUS,0.2,0.2,no_price_data,1.2,,False,False
PAISALO,2022-06-30,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PAISALO,2024-03-20,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
PAISALO,2024-03-20,BONUS,1.0,1.0,no_price_data,4.0,,False,False
PANAMAPET,2014-09-19,SPLIT,7.5,7.5,no_price_data,7.5,,False,False
PANAMAPET,2017-10-03,BONUS,0.5,0.5,no_price_data,1.5,,False,False
PANORAMUNI,2010-06-21,BONUS,5.0,5.0,confirmed,6.0,5.706081081081081,False,False
PARACABLES,2007-01-25,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PARAS,2025-07-04,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PARSVNATH,2010-10-18,SPLIT,2.0,2.0,already_adjusted,2.0,1.0125358166189111,True,False
PASHUPATI,2026-04-17,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PATANJALI,2025-09-11,BONUS,2.0,2.0,no_price_data,3.0,,False,False
PAVNAIND,2025-09-01,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PCBL,2018-04-19,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PCBL,2022-04-11,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PCJEWELLER,2017-07-06,SPLIT,20.0,20.0,no_price_data,20.002,,False,False
PCJEWELLER,2017-07-06,BONUS,0.0001,0.0001,no_price_data,20.002,,False,False
PCJEWELLER,2024-12-16,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PDSL,2022-08-26,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PENINLAND,2007-10-16,SPLIT,0.0,5.0,confirmed,5.0,4.764132553606238,False,True
PERSISTENT,2015-03-10,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PERSISTENT,2024-03-28,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PETRONET,2017-07-03,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PETRONET,2023-11-10,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
PFC,2016-08-26,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PFC,2023-09-21,BONUS,0.25,0.25,no_price_data,1.25,,False,False
PFIZER,2013-12-05,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
PFOCUS,2010-10-29,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PGEL,2024-07-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PGIL,2024-01-05,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PGIL,2024-01-23,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PHOENIXLTD,2008-02-13,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PHOENIXLTD,2024-09-20,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PIDILITIND,2010-03-15,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PIDILITIND,2025-09-23,BONUS,1.0,1.0,no_price_data,2.0,,False,False
PIIND,2011-08-17,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PIIND,2013-04-12,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PILANIINVS,2020-12-31,BONUS,0.4,0.4,no_price_data,1.4,,False,False
PILITA,2016-08-24,SPLIT,4.0,4.0,no_price_data,4.0,,False,False
PINCON,2016-06-23,BONUS,1.0,1.0,confirmed,2.0,1.9293729372937294,False,False
PITTIENG,2015-04-16,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PLASTIBLEN,2012-02-29,SPLIT,4.0,4.0,no_price_data,4.0004,,False,False
PLASTIBLEN,2012-02-29,BONUS,0.0001,0.0001,no_price_data,4.0004,,False,False
PLASTIBLEN,2017-07-03,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
PLASTIBLEN,2017-07-03,BONUS,1.0,1.0,no_price_data,4.0,,False,False
PNB,2014-12-18,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PNBGILTS,2013-07-03,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
PNBHOUSING,2018-07-19,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
PNCINFRA,2016-08-12,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
POCL,2024-10-16,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
POCL,2026-07-21,SPLIT,2.5,2.5,no_price_data,2.5,,False,False
POKARNA,2017-10-18,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
POLYMED,2013-07-09,BONUS,1.0,1.0,no_price_data,2.0,,False,False
POLYMED,2015-02-02,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
POLYMED,2017-03-24,BONUS,1.0,1.0,no_price_data,2.0,,False,False
POLYPLEX,2010-12-23,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
POLYPLEX,2010-12-23,BONUS,1.0,1.0,no_price_data,4.0,,False,False
POONAWALLA,2010-08-13,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
POWERGRID,2021-07-29,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
POWERGRID,2023-09-12,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
POWERMECH,2024-10-08,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
POWERMECH,2024-10-08,BONUS,1.0,1.0,no_price_data,4.0,,False,False
PRADIP,2013-02-12,BONUS,0.2,0.2,already_adjusted,1.2,1.0906040268456376,False,False
PRAJIND,2007-07-18,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
PRAJIND,2007-07-18,BONUS,1.0,1.0,no_price_data,4.0,,False,False
PRAKASHSTL,2016-03-03,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
PRATIBHA,2010-07-30,SPLIT,0.0,5.0,confirmed,5.0,5.1015015015015015,False,True
PRECOT,2013-10-03,BONUS,0.5,0.5,no_price_data,1.5,,False,False
PRECWIRE,2016-03-21,SPLIT,15.0,15.0,no_price_data,15.0,,False,False
PRECWIRE,2021-12-22,SPLIT,7.5,7.5,no_price_data,7.5,,False,False
PRECWIRE,2022-12-22,BONUS,0.5,0.5,no_price_data,1.5,,False,False
PREMEXPLN,2024-06-21,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PREMIERPOL,2024-11-05,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
PROVOGUE,2008-10-03,SPLIT,0.0,5.0,confirmed,5.0,4.891134751773049,False,True
PTL,2008-02-25,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
PTL,2008-03-04,BONUS,4.0011,4.0011,no_price_data,5.0011,,False,False
PTL,2021-12-23,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
PUNJLLOYD,2007-03-29,SPLIT,0.0,5.0,confirmed,5.0,5.0794145126128925,False,True
RADHIKAJWE,2023-05-26,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RADICO,2006-01-06,SPLIT,5.0,5.0,already_adjusted,5.0,0.9715481171548119,True,False
RADIOCITY,2019-02-20,SPLIT,8.0,8.0,no_price_data,8.0,,False,False
RADIOCITY,2020-03-12,BONUS,0.25,0.25,no_price_data,1.25,,False,False
RADIOCITY,2023-01-13,BONUS,0.1,0.1,no_price_data,1.1,,False,False
RAIN,2011-06-15,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RAINBOWPAP,2010-08-11,SPLIT,5.0,5.0,confirmed,5.0,5.037593984962406,False,False
RAJMET,2021-09-02,BONUS,0.5,0.5,no_price_data,1.5,,False,False
RAJMET,2022-09-15,BONUS,0.5,0.5,no_price_data,1.5,,False,False
RAJMET,2022-11-30,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
RAJPALAYAM,2011-07-13,BONUS,1.0,1.0,already_adjusted,2.0,1.0080527086383602,True,False
RAJRATAN,2022-03-15,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RAJRAYON,2013-03-04,SPLIT,10.0,10.0,confirmed,10.0,8.45,False,False
RAJTV,2014-03-25,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
RAJTV,2014-03-25,BONUS,1.0,1.0,no_price_data,4.0,,False,False
RALLIS,2010-06-08,BONUS,0.5,0.5,no_price_data,1.5,,False,False
RALLIS,2011-07-15,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
RAMAPHO,2025-02-07,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
RAMASTEEL,2016-03-14,SPLIT,2.0,2.0,contradicted,2.0,4.934634974533108,True,False
RAMASTEEL,2022-08-25,SPLIT,5.0,5.0,already_adjusted,5.0,0.952588081774685,True,False
RAMASTEEL,2023-01-06,BONUS,4.0,4.0,already_adjusted,5.0,0.9098296199213631,True,False
RAMASTEEL,2024-03-19,BONUS,2.0,2.0,already_adjusted,3.0,0.8360655737704918,True,False
RAMCOIND,2009-11-20,BONUS,19.0,19.0,no_price_data,20.0,,False,False
RAMRAT,2022-09-28,SPLIT,4.0,4.0,no_price_data,8.0,,False,False
RAMRAT,2022-09-28,BONUS,1.0,1.0,no_price_data,8.0,,False,False
RAMRAT,2025-12-26,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
RAMRAT,2025-12-26,BONUS,1.0,1.0,no_price_data,4.0,,False,False
RASOYPR,2013-03-21,SPLIT,5.0,5.0,contradicted,5.0,13.692307692307693,False,False
RATNAMANI,2008-11-06,SPLIT,7.5,7.5,no_price_data,7.5,,False,False
RATNAMANI,2022-06-30,BONUS,0.5,0.5,no_price_data,1.5,,False,False
RECLTD,2016-09-28,BONUS,1.0,1.0,no_price_data,2.0,,False,False
RECLTD,2022-08-17,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
REDINGTON,2010-08-20,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
REDINGTON,2021-08-18,BONUS,1.0,1.0,no_price_data,2.0,,False,False
REDINGTON,2022-07-14,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
REDTAPE,2025-02-04,BONUS,3.0,3.0,no_price_data,4.0,,False,False
REFEX,2024-03-22,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
REIAGROLTD,2009-02-05,SPLIT,0.0,10.0,confirmed,10.0,8.958132045088567,False,True
REISIXTEN,2009-10-26,SPLIT,0.0,5.0,confirmed,5.0,5.057352941176471,False,True
RELAXO,2013-11-22,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RELAXO,2015-07-01,SPLIT,4.0,4.0,no_price_data,8.0,,False,False
RELAXO,2015-07-01,BONUS,1.0,1.0,no_price_data,8.0,,False,False
RELAXO,2019-06-26,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
RELAXO,2019-06-26,BONUS,1.0,1.0,no_price_data,4.0,,False,False
RELIANCE,2009-11-26,BONUS,1.0,1.0,no_price_data,2.0,,False,False
RELIANCE,2017-09-07,BONUS,1.0,1.0,no_price_data,2.0,,False,False
RELIANCE,2024-10-28,BONUS,1.0,1.0,no_price_data,2.0,,False,False
REMSONSIND,2024-07-05,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RENUKA,2008-04-10,SPLIT,20.0,20.0,no_price_data,20.0,,False,False
RENUKA,2010-03-15,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
RENUKA,2010-03-15,BONUS,1.0,1.0,no_price_data,4.0,,False,False
RGL,2022-07-19,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RITES,2019-08-08,BONUS,0.25,0.25,no_price_data,1.25,,False,False
RITES,2024-09-20,BONUS,1.0,1.0,no_price_data,2.0,,False,False
RKFORGE,2022-03-14,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
RMDRIP,2025-09-26,SPLIT,10.0,10.0,already_adjusted,10.0,0.9994757536041946,True,False
RMDRIP,2026-04-10,BONUS,0.7142857142857143,0.7142857142857143,already_adjusted,1.7142857142857144,0.9823873537465769,True,False
RNBDENIMS,2026-04-02,SPLIT,2.0,2.0,no_price_data,3.0,,False,False
RNBDENIMS,2026-04-02,BONUS,0.5,0.5,no_price_data,3.0,,False,False
ROLEXRINGS,2025-10-17,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
ROLTA,2008-01-24,BONUS,1.0,1.0,confirmed,2.0,1.965385316086719,False,False
ROTO,2023-07-07,SPLIT,12.0,12.0,no_price_data,24.0,,False,False
ROTO,2023-07-07,BONUS,1.0,1.0,no_price_data,24.0,,False,False
ROTO,2024-11-08,SPLIT,6.0,6.0,no_price_data,6.0,,False,False
ROTO,2025-07-11,SPLIT,3.0,3.0,no_price_data,9.0,,False,False
ROTO,2025-07-11,BONUS,2.0,2.0,no_price_data,9.0,,False,False
RPEL,2024-11-29,BONUS,1.0,1.0,no_price_data,2.0,,False,False
RPOWER,2008-05-30,BONUS,0.6,0.6,no_price_data,1.6,,False,False
RPPL,2024-02-26,SPLIT,2.0,2.0,no_price_data,6.0,,False,False
RPPL,2024-02-26,BONUS,2.0,2.0,no_price_data,6.0,,False,False
RPPL,2024-09-17,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
RSSOFTWARE,2010-06-21,BONUS,0.28,0.28,no_price_data,1.28,,False,False
RSSOFTWARE,2015-01-21,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
RSYSTEMS,2014-02-26,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
RUBYMILLS,2012-11-22,SPLIT,2.0,2.0,already_adjusted,2.0,0.9799800512966659,True,False
RUBYMILLS,2015-10-21,BONUS,1.0,1.0,already_adjusted,2.0,1.0312774363476733,True,False
RUBYMILLS,2022-09-23,BONUS,1.0,1.0,already_adjusted,2.0,0.9666968053044003,True,False
RUCHIRA,2022-10-10,BONUS,0.1,0.1,no_price_data,1.1,,False,False
RUCHISOYA,2007-10-29,SPLIT,0.0,5.0,confirmed,5.0,4.711346633416459,False,True
RUSHIL,2024-08-09,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SADBHAV,2010-12-07,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SADHNANIQ,2023-07-05,BONUS,0.2222222222222222,0.2222222222222222,already_adjusted,1.2222222222222223,0.9161990273101384,True,False
SAFARI,2023-12-12,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SAGARDEEP,2020-10-05,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SAGCEM,2021-08-17,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SAKSOFT,2022-09-23,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SAKSOFT,2024-09-19,BONUS,0.25,0.25,no_price_data,1.25,,False,False
SAKUMA,2018-11-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SAKUMA,2024-08-09,BONUS,4.0,4.0,no_price_data,5.0,,False,False
SALASAR,2021-07-13,SPLIT,100.0,100.0,no_price_data,200.0,,False,False
SALASAR,2021-07-13,BONUS,1.0,1.0,no_price_data,200.0,,False,False
SALASAR,2022-06-27,SPLIT,50.0,50.0,no_price_data,50.0,,False,False
SALASAR,2024-02-01,BONUS,4.0,4.0,no_price_data,5.0,,False,False
SANDUMA,2024-02-02,BONUS,5.0,5.0,no_price_data,6.0,,False,False
SANDUMA,2025-09-22,SPLIT,3.0,3.0,no_price_data,9.0,,False,False
SANDUMA,2025-09-22,BONUS,2.0,2.0,no_price_data,9.0,,False,False
SANGHVIMOV,2007-08-23,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SANGHVIMOV,2024-09-27,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SANWARIA,2006-12-08,SPLIT,0.0,2.5,confirmed,2.5,2.381012658227848,False,True
SANWARIA,2008-02-04,SPLIT,0.0,2.0,confirmed,2.0,1.903519417475728,False,True
SANWARIA,2008-09-26,BONUS,1.0,1.0,confirmed,2.0,1.7494623655913977,False,False
SANWARIA,2011-04-07,BONUS,1.0,1.0,confirmed,2.0,1.9229397074562968,False,False
SANWARIA,2017-07-03,BONUS,1.0,1.0,confirmed,2.0,1.9928571428571427,False,False
SAPPHIRE,2024-09-05,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SARDAEN,2019-08-14,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
SARDAEN,2023-08-04,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SAREGAMA,2022-04-26,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SARLAPOLY,2015-10-29,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SARVESHWAR,2023-09-15,SPLIT,10.0,10.0,no_price_data,30.0,,False,False
SARVESHWAR,2023-09-15,BONUS,2.0,2.0,no_price_data,30.0,,False,False
SATIA,2019-10-15,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SATYAMCOMP,2006-10-09,BONUS,1.0,1.0,confirmed,2.0,1.997414748245722,False,False
SAVERA,2010-10-25,BONUS,1.0,1.0,confirmed,2.0,1.9756097560975612,False,False
SBC,2022-02-22,SPLIT,10.0,10.0,no_price_data,20.0,,False,False
SBC,2022-02-22,BONUS,1.0,1.0,no_price_data,20.0,,False,False
SBC,2024-01-19,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SBC,2025-03-10,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SBCL,2022-10-12,BONUS,0.5,0.5,no_price_data,1.5,,False,False
