ticker,max_gap_pct,num_gaps,avg_gap_pct,action_types,priority_score
IVP,8.2,2,6.6,"e=2012-07-05 00,e=2020-09-07 00",16.299999999999997
VIJAYABANK,8.2,2,6.6,"e=2010-07-02 00,e=2013-06-21 00",16.299999999999997
RPOWER,8.2,2,6.8999999999999995,"e=2008-05-30 00,e=2017-09-14 00",16.299999999999997
RELAXO,8.2,2,7.05,"e=2013-11-22 00,e=2014-09-10 00",16.299999999999997
PEL,9.5,1,9.5,e=2014-07-15 00,16.25
GULFOILLUB,9.5,1,9.5,e=2023-08-25 00,16.25
AMTL,9.5,1,9.5,e=2014-09-24 00,16.25
ATULAUTO,9.5,1,9.5,e=2016-11-23 00,16.25
KAUSHALYA,9.5,1,9.5,e=2023-09-18 00,16.25
MAHABANK,6.8,3,5.933333333333334,"e=2008-05-29 00,e=2012-06-14 00,e=2019-06-19 00",16.2
SHREERAMA,6.8,3,6.133333333333333,"e=2008-09-11 00,e=2016-09-12 00,e=2023-05-30 00",16.2
QUICKHEAL,6.8,3,5.933333333333334,"e=2019-04-25 00,e=2021-04-30 00,e=2022-09-13 00",16.2
UNIVCABLES,8.1,2,7.55,"e=2006-05-19 00,e=2013-06-28 00",16.15
SCHNEIDER,8.1,2,6.75,"e=2013-07-18 00,e=2020-08-31 00",16.15
ITC,8.1,2,6.85,"e=2022-02-14 00,e=2025-01-06 00",16.15
ENIL,8.1,2,7.199999999999999,"e=2010-08-27 00,e=2015-09-04 00",16.15
HATSUN,8.1,2,6.85,"e=2015-08-24 00,e=2020-12-09 00",16.15
EVEREADY,9.4,1,9.4,e=2022-06-21 00,16.1
AMRUTANJAN,9.4,1,9.4,e=2019-11-15 00,16.1
KMEW,9.4,1,9.4,e=2025-12-22 00,16.1
TITAN,6.7,3,6.5,"e=2025-07-08 00,e=2011-06-23 00",16.05
VISAKAIND,6.7,3,6.433333333333334,"e=2009-06-08 00,e=2012-06-28 00,e=2015-07-16 00",16.05
IOLCP,6.7,3,6.2,"e=2025-03-11 00,e=2020-03-18 00,e=2022-08-18 00",16.05
ADROITINFO,6.7,3,5.6000000000000005,"e=2017-08-21 00,e=2019-09-20 00,e=2021-09-21 00",16.05
CONSOFINVT,8.0,2,6.9,"e=2008-09-16 00,e=2020-09-21 00",16.0
ZICOM,8.0,2,7.2,"e=2010-09-23 00,e=2012-08-16 00",16.0
PONDYOXIDE,8.0,2,6.7,"e=2011-09-22 00,e=2013-08-23 00",16.0
TV18BRDCST,8.0,2,6.6,"e=2012-09-14 00,e=2016-09-22 00",16.0
VASWANI,8.0,2,7.55,"e=2019-09-20 00,e=2024-09-13 00",16.0
GEINDSYS,9.3,1,9.3,e=2014-09-19 00,15.950000000000001
SOUISPAT,9.3,1,9.3,e=2012-12-19 00,15.950000000000001
SPSL,9.3,1,9.3,e=2007-12-19 00,15.950000000000001
THEMISMED,9.3,1,9.3,e=2008-08-01 00,15.950000000000001
PAGEIND,5.3,4,5.225,"e=2008-06-09 00,e=2008-07-14 00,e=2016-08-03 00,e=2024-05-31 00",15.95
ALOKTEXT,7.9,2,6.7,"e=2007-09-14 00,e=2008-09-18 00",15.850000000000001
GARFIBRES,7.9,2,6.85,"e=2012-09-20 00,e=2020-03-20 00",15.850000000000001
ESTER,7.9,2,6.9,"e=2014-09-11 00,e=2020-11-02 00",15.850000000000001
AHLUCONT,7.9,2,6.95,"e=2013-09-19 00,e=2024-09-20 00",15.850000000000001
PSL,7.9,2,7.5,"e=2017-09-21 00,e=2019-09-12 00",15.850000000000001
DWARKESH,7.9,2,6.95,"e=2007-03-09 00,e=2009-03-17 00",15.850000000000001
ORIENTELEC,7.9,2,6.9,"e=2018-07-10 00,e=2024-02-13 00",15.850000000000001
KRISHIVAL,9.2,1,9.2,e=2025-12-17 00,15.799999999999999
VINEETLAB,9.2,1,9.2,e=2025-12-23 00,15.799999999999999
AEROFLEX,9.2,1,9.2,e=2025-07-29 00,15.799999999999999
WELINV,9.2,1,9.2,e=2019-06-24 00,15.799999999999999
CENTRUM,9.2,1,9.2,e=2021-08-17 00,15.799999999999999
NACLIND,9.2,1,9.2,e=2020-03-31 00,15.799999999999999
APOLLOTYRE,6.5,3,5.833333333333333,"e=2007-07-12 00,e=2007-08-17 00,e=2022-06-16 00",15.75
GILLANDERS,6.5,3,6.2,"e=2011-08-01 00,e=2013-07-30 00,e=2015-08-25 00",15.75
LTF,7.8,2,6.75,"e=2019-07-19 00,e=2021-01-21 00",15.7
SURYALAXMI,7.8,2,7.199999999999999,"e=2008-09-18 00,e=2019-09-19 00",15.7
GDL,7.8,2,6.85,"e=2013-10-29 00,e=2021-05-04 00",15.7
MATRIMONY,7.8,2,6.55,"e=2024-10-25 00,e=2026-01-30 00",15.7
ORIENTBELL,7.8,2,7.199999999999999,"e=2008-09-05 00,e=2017-09-13 00",15.7
LTFOODS,7.8,2,6.85,"e=2008-08-14 00,e=2017-02-07 00",15.7
KLGSYSTEL,7.8,2,7.8,"e=2008-07-17 00,e=2011-09-15 00",15.7
IITL,7.8,2,6.4,"e=2010-09-06 00,e=2015-09-07 00",15.7
AIIL,7.8,2,7.65,"e=2025-03-27 00,e=2026-01-13 00",15.7
KSK,9.1,1,9.1,e=2019-09-19 00,15.649999999999999
OAL,9.1,1,9.1,e=2021-07-16 00,15.649999999999999
JAYKAY,9.1,1,9.1,e=2026-08-28 00,15.649999999999999
NAVKARCORP,9.1,1,9.1,e=2017-08-14 00,15.649999999999999
EASUNREYRL,6.4,3,5.533333333333334,"e=2007-07-31 00,e=2010-09-14 00,e=2016-09-22 00",15.600000000000001
HBLENGINE,6.4,3,5.8999999999999995,"e=2007-09-18 00,e=2014-12-18 00,e=2015-09-21 00",15.600000000000001
GNA,6.4,3,6.333333333333333,"e=2023-09-01 00,e=2021-09-09 00",15.600000000000001
VALUEIND,6.4,3,6.3,"e=2010-03-12 00,e=2011-06-14 00,e=2013-06-12 00",15.600000000000001
SGFL,7.7,2,7.6,"e=2008-09-16 00,e=2010-07-15 00",15.55
MONTECARLO,7.7,2,6.9,"e=2019-02-21 00,e=2024-09-13 00",15.55
SUNDRMBRAK,7.7,2,7.45,"e=2008-06-23 00,e=2008-08-20 00",15.55
TULSI,7.7,2,6.75,"e=2014-09-18 00,e=2015-09-18 00",15.55
ERIS,7.7,2,6.4,"e=2019-07-12 00,e=2020-08-13 00",15.55
PUNJLLOYD,7.7,2,7.550000000000001,"e=2008-07-17 00,e=2015-08-05 00",15.55
BIGBLOC,7.7,2,7.300000000000001,"e=2021-11-15 00,e=2024-09-12 00",15.55
INDBANK,7.7,2,7.25,"e=2009-08-07 00,e=2010-07-16 00",15.55
ATGL,7.7,2,6.35,"e=2020-03-26 00,e=2021-06-24 00",15.55
DBCORP,7.7,2,6.65,"e=2018-07-17 00,e=2019-10-29 00",15.55
MAXIND,7.7,2,6.5,"e=2023-08-14 00,e=2025-04-29 00",15.55
DEN,9.0,1,9.0,e=2011-09-16 00,15.5
ADVANTA,9.0,1,9.0,e=2015-04-09 00,15.5
KOHINOOR,9.0,1,9.0,e=2018-09-19 00,15.5
SOLEMS,9.0,1,9.0,e=2008-09-18 00,15.5
ARMANFIN,9.0,1,9.0,e=2019-09-13 00,15.5
UTTAMSTL,9.0,1,9.0,e=2013-08-08 00,15.5
SRPL,9.0,1,9.0,e=2023-05-19 00,15.5
SPORTKING,6.3,3,5.866666666666667,"e=2024-09-13 00,e=2023-02-10 00,e=2024-08-09 00",15.45
TNPL,6.3,3,6.133333333333333,"e=2009-08-28 00,e=2010-08-27 00,e=2020-09-09 00",15.45
SPECTACLE,6.3,3,5.666666666666667,"e=2012-12-20 00,e=2014-09-19 00,e=2015-09-21 00",15.45
GALLISPAT,6.3,3,5.733333333333333,"e=2013-09-11 00,e=2018-11-27 00,e=2021-08-23 00",15.45
TREJHARA,7.6,2,7.25,"e=2019-09-12 00,e=2022-09-16 00",15.399999999999999
SYNCOM,7.6,2,6.6,"e=2013-09-25 00,e=2017-09-20 00",15.399999999999999
VHL,7.6,2,6.699999999999999,"e=2006-07-28 00,e=2014-08-25 00",15.399999999999999
JINDALSAW,7.6,2,6.9,"e=2011-11-22 00,e=2016-08-25 00",15.399999999999999
SURYAJYOTI,7.6,2,7.15,"e=2010-08-26 00,e=2013-09-23 00",15.399999999999999
ATL,8.9,1,8.9,e=2025-11-14 00,15.350000000000001
TMCV,8.9,1,8.9,e=2026-06-12 00,15.350000000000001
HINDWAREAP,8.9,1,8.9,e=2024-10-25 00,15.350000000000001
LPDC,8.9,1,8.9,e=2011-09-20 00,15.350000000000001
INDIAMART,8.9,1,8.9,e=2020-03-12 00,15.350000000000001
DYCL,8.9,1,8.9,e=2023-08-02 00,15.350000000000001
DENABANK,8.9,1,8.9,e=2013-06-20 00,15.350000000000001
BBTC,6.2,3,5.833333333333333,"e=2012-07-26 00,e=2020-07-16 00,e=2024-08-09 00",15.3
OMAXAUTO,6.2,3,5.8,"e=2008-09-18 00,e=2011-09-22 00,e=2015-09-07 00",15.3
SUPPETRO,7.5,2,6.45,"e=2008-09-26 00,e=2013-10-14 00",15.25
GRINDWELL,7.5,2,7.35,"e=2008-03-19 00,e=2009-03-20 00",15.25
HIKAL,7.5,2,6.25,"e=2025-09-02 00,e=2026-09-04 00",15.25
DISHMAN,7.5,2,7.1,"e=2009-07-14 00,e=2017-02-17 00",15.25
SPARC,8.8,1,8.8,e=2019-07-18 00,15.200000000000001
VIDHIING,8.8,1,8.8,e=2025-11-14 00,15.200000000000001
LLOYDSENGG,6.1,3,5.566666666666666,"e=2022-08-04 00,e=2023-12-14 00,e=2025-04-28 00",15.149999999999999
PFS,6.1,3,5.566666666666666,"e=2013-08-07 00,e=2017-09-13 00,e=2019-09-20 00",15.149999999999999
GLOBALVECT,6.1,3,6.033333333333334,"e=2011-09-20 00,e=2017-09-19 00,e=2020-12-23 00",15.149999999999999
ASHIMASYN,6.1,3,5.533333333333334,"e=2006-06-21 00,e=2014-09-19 00,e=2017-08-03 00",15.149999999999999
BALPHARMA,6.1,3,5.766666666666667,"e=2015-09-15 00,e=2019-09-17 00,e=2025-09-18 00",15.149999999999999
NATCOPHARM,7.4,2,6.45,"e=2015-11-26 00,e=2022-02-24 00",15.100000000000001
SHARDAMOTR,7.4,2,6.550000000000001,"e=2020-03-26 00,e=2024-06-05 00",15.100000000000001
STEL,7.4,2,6.7,"e=2013-09-20 00,e=2022-09-21 00",15.100000000000001
AHLWEST,7.4,2,6.550000000000001,"e=2012-09-04 00,e=2019-08-08 00",15.100000000000001
PLATIND,8.7,1,8.7,e=2024-09-20 00,15.049999999999999
TANFACIND,8.7,1,8.7,e=2012-08-06 00,15.049999999999999
JINDCOT,8.7,1,8.7,e=2014-09-25 00,15.049999999999999
CANFINHOME,8.7,1,8.7,e=2006-05-31 00,15.049999999999999
SATIN,8.7,1,8.7,e=2020-08-04 00,15.049999999999999
RESPONIND,8.7,1,8.7,e=2012-07-30 00,15.049999999999999
IRISDOREME,8.7,1,8.7,e=2023-08-11 00,15.049999999999999
DATAMATICS,6.0,3,5.7,"e=2007-03-28 00,e=2013-09-17 00,e=2014-10-08 00",15.0
INDRAMEDCO,6.0,3,5.566666666666666,"e=2008-08-28 00,e=2014-09-18 00,e=2020-09-17 00",15.0
WENDT,7.3,2,6.8,"e=2013-07-18 00,e=2026-01-28 00",14.95
VARDMNPOLY,7.3,2,6.15,"e=2024-05-17 00,e=2006-07-13 00",14.95
TUBEINVEST,7.3,2,6.199999999999999,"e=2006-05-31 00,e=2008-07-09 00",14.95
OLECTRA,7.3,2,6.65,"e=2008-09-18 00,e=2016-09-22 00",14.95
RTNPOWER,7.3,2,6.199999999999999,"e=2012-09-21 00,e=2023-09-22 00",14.95
AGARIND,8.6,1,8.6,e=2019-09-20 00,14.899999999999999
EMAMILTD,8.6,1,8.6,e=2009-12-22 00,14.899999999999999
PNCINFRA,8.6,1,8.6,e=2020-03-19 00,14.899999999999999
ALKALI,5.9,3,5.5,"e=2012-07-25 00,e=2013-07-23 00,e=2021-08-12 00",14.850000000000001
TATAMTRDVR,5.9,3,5.466666666666666,"e=2010-08-10 00,e=2011-09-12 00,e=2013-07-30 00",14.850000000000001
BFINVEST,5.9,3,5.533333333333334,"e=2011-08-10 00,e=2020-09-28 00,e=2022-09-26 00",14.850000000000001
GULPOLY,5.9,3,5.833333333333333,"e=2023-06-21 00,e=2024-09-12 00",14.850000000000001
CASTROLIND,5.9,3,5.7,"e=2024-08-07 00,e=2025-03-18 00,e=2026-03-23 00",14.850000000000001
KIRLOSIND,7.2,2,6.800000000000001,"e=2013-07-30 00,e=2020-03-23 00",14.8
ASHOKA,7.2,2,6.95,"e=2019-09-06 00,e=2020-08-31 00",14.8
PLASTIBLEN,7.2,2,6.15,"e=2009-07-28 00,e=2010-07-30 00",14.8
RHIM,7.2,2,6.25,"e=2012-09-14 00,e=2013-09-10 00",14.8
APOLSINHOT,8.5,1,8.5,e=2018-10-12 00,14.75
ANDHRACEMT,8.5,1,8.5,e=2013-09-12 00,14.75
NOVARTIND,8.5,1,8.5,e=2023-07-20 00,14.75
OUDHSUG,8.5,1,8.5,e=2008-12-11 00,14.75
MARSHALL,8.5,1,8.5,e=2023-09-28 00,14.75
VIKASWSP,8.5,1,8.5,e=2020-09-18 00,14.75
RML,7.1,2,6.25,"e=2010-01-21 00,e=2021-07-12 00",14.649999999999999
KMSUGAR,7.1,2,6.05,"e=2018-09-18 00,e=2021-08-18 00",14.649999999999999
ATUL,7.1,2,6.35,"e=2011-06-29 00,e=2020-03-18 00",14.649999999999999
TVSELECT,7.1,2,6.35,"e=2007-09-13 00,e=2020-03-16 00",14.649999999999999
GUFICBIO,7.1,2,6.65,"e=2006-09-20 00,e=2008-12-11 00",14.649999999999999
HELIOSMATH,7.1,2,6.85,"e=2012-03-21 00,e=2013-03-19 00",14.649999999999999
ZENITHCOMP,7.1,2,6.25,"e=2006-07-25 00,e=2008-08-27 00",14.649999999999999
ADVENZYMES,8.4,1,8.4,e=2017-05-25 00,14.600000000000001
PODDARMENT,8.4,1,8.4,e=2020-09-21 00,14.600000000000001
ORIENTTECH,8.4,1,8.4,e=2026-01-05 00,14.600000000000001
ASIANPAINT,8.4,1,8.4,e=2007-10-25 00,14.600000000000001
PETRONET,5.7,3,5.3,"e=2012-06-21 00,e=2016-09-12 00,e=2024-11-08 00",14.55
TIMETECHNO,5.7,3,5.266666666666667,"e=2007-09-20 00,e=2019-09-19 00,e=2025-09-23 00",14.55
AKSHOPTFBR,5.7,3,5.633333333333333,"e=2008-01-22 00,e=2014-09-18 00,e=2023-08-29 00",14.55
SRF,5.7,3,5.333333333333333,"e=2006-07-07 00,e=2009-11-12 00,e=2010-04-08 00",14.55
MPHASIS,5.7,3,5.533333333333334,"e=2014-01-22 00,e=2016-10-19 00,e=2026-07-08 00",14.55
EIHAHOTELS,5.7,3,5.566666666666666,"e=2024-08-13 00,e=2019-07-19 00",14.55
TATAMETALI,7.0,2,6.25,"e=2007-06-14 00,e=2008-06-19 00",14.5
YUKEN,7.0,2,6.45,"e=2022-09-05 00,e=2026-08-28 00",14.5
CORALFINAC,7.0,2,6.2,"e=2020-04-16 00,e=2022-07-20 00",14.5
UNITEDBNK,7.0,2,6.35,"e=2012-06-14 00,e=2016-06-16 00",14.5
INDIANHUME,7.0,2,6.95,"e=2020-08-21 00,e=2021-08-12 00",14.5
ADSL,7.0,2,6.95,"e=2009-11-11 00,e=2016-09-15 00",14.5
MOIL,7.0,2,6.6,"e=2017-09-27 00,e=2021-12-30 00",14.5
WANBURY,8.3,1,8.3,e=2012-09-13 00,14.450000000000001
HINDCON,8.3,1,8.3,e=2022-08-18 00,14.450000000000001
HAVISHA,8.3,1,8.3,e=2019-09-26 00,14.450000000000001
GTOFFSHORE,8.3,1,8.3,e=2013-07-31 00,14.450000000000001
JSWENERGY,8.3,1,8.3,e=2014-07-11 00,14.450000000000001
GANESHBE,8.3,1,8.3,e=2021-09-17 00,14.450000000000001
CLASSIC,8.3,1,8.3,e=2008-01-11 00,14.450000000000001
TITAGARH,8.3,1,8.3,e=2016-03-28 00,14.450000000000001
ORTINLABSS,8.3,1,8.3,e=2020-12-21 00,14.450000000000001
CHROMATIC,8.3,1,8.3,e=2019-09-19 00,14.450000000000001
BIL,8.3,1,8.3,e=2021-09-21 00,14.450000000000001
INDOTECH,5.6,3,5.3999999999999995,"e=2015-08-05 00,e=2019-08-06 00,e=2022-09-21 00",14.399999999999999
DCHL,6.9,2,5.95,"e=2008-12-22 00,e=2009-11-06 00",14.350000000000001
HONDAPOWER,6.9,2,6.15,"e=2024-08-29 00,e=2025-08-21 00",14.350000000000001
STEELCAS,6.9,2,6.300000000000001,"e=2025-07-25 00,e=2025-11-11 00",14.350000000000001
BPL,6.9,2,6.4,"e=2011-07-18 00,e=2015-09-21 00",14.350000000000001
GANGOTRI,6.9,2,6.2,"e=2010-08-30 00,e=2011-09-14 00",14.350000000000001
ZENTEC,6.9,2,6.75,"e=2016-09-15 00,e=2019-09-12 00",14.350000000000001
KALINDEE,8.2,1,8.2,e=2014-11-10 00,14.299999999999999
GOKUL,8.2,1,8.2,e=2015-09-16 00,14.299999999999999
PAVNAIND,8.2,1,8.2,e=2025-09-01 00,14.299999999999999
PINCON,8.2,1,8.2,e=2017-08-28 00,14.299999999999999
NILKAMAL,8.2,1,8.2,e=2020-03-19 00,14.299999999999999
DBREALTY,5.5,3,5.333333333333333,"e=2013-09-19 00,e=2014-09-18 00,e=2018-09-18 00",14.25
ALPA,6.8,2,6.1,"e=2008-09-18 00,e=2011-09-22 00",14.2
DOLATALGO,6.8,2,6.05,"e=2023-11-20 00,e=2024-09-23 00",14.2
PFOCUS,6.8,2,5.949999999999999,"e=2013-09-19 00,e=2020-09-22 00",14.2
JTEKTINDIA,6.8,2,6.4,"e=2017-08-14 00,e=2025-07-25 00",14.2
UCOBANK,6.8,2,6.5,"e=2018-06-19 00,e=2019-06-19 00",14.2
BLISSGVS,6.8,2,6.449999999999999,"e=2015-09-08 00,e=2023-07-12 00",14.2
JTLIND,6.8,2,6.05,"e=2023-08-04 00,e=2024-11-14 00",14.2
MAZDOCK,6.8,2,6.15,"e=2022-09-19 00,e=2022-11-21 00",14.2
RIIL,6.8,2,6.05,"e=2008-06-04 00,e=2020-09-10 00",14.2
TECHNOELEC,8.1,1,8.1,e=2008-07-18 00,14.149999999999999
BLKASHYAP,8.1,1,8.1,e=2017-09-20 00,14.149999999999999
SHREEPUSHK,8.1,1,8.1,e=2017-08-31 00,14.149999999999999
FMNL,8.1,1,8.1,e=2015-09-23 00,14.149999999999999
ROLTA,8.1,1,8.1,e=2007-11-07 00,14.149999999999999
AZTECSOFT,8.1,1,8.1,e=2008-07-23 00,14.149999999999999
TCIEXP,8.1,1,8.1,e=2020-03-19 00,14.149999999999999
KOPDRUGS,8.1,1,8.1,e=2008-03-24 00,14.149999999999999
GODREJIND,5.4,3,5.233333333333333,"e=2006-08-25 00,e=2010-07-16 00,e=2024-08-05 00",14.100000000000001
FIEMIND,6.7,2,6.050000000000001,"e=2021-09-13 00,e=2022-08-12 00",14.05
PERIATEA,6.7,2,6.300000000000001,"e=2010-07-20 00,e=2013-07-30 00",14.05
SBT,8.0,1,8.0,e=2015-03-03 00,14.0
NRL,8.0,1,8.0,e=2024-03-20 00,14.0
ROHITFERRO,8.0,1,8.0,e=2008-09-16 00,14.0
JUPITER,8.0,1,8.0,e=2011-09-23 00,14.0
SSDL,8.0,1,8.0,e=2025-02-18 00,14.0
JETFREIGHT,8.0,1,8.0,e=2023-01-11 00,14.0
THYROCARE,6.6,2,5.85,"e=2019-08-14 00,e=2023-04-20 00",13.899999999999999
REDINGTON,6.6,2,6.6,e=2022-07-14 00,13.899999999999999
ITI,6.6,2,5.9,"e=2017-09-19 00,e=2019-12-19 00",13.899999999999999
DHFL,6.6,2,5.8,"e=2012-11-01 00,e=2017-10-26 00",13.899999999999999
LEXUS,7.9,1,7.9,e=2024-10-22 00,13.850000000000001
TARAPUR,7.9,1,7.9,e=2013-09-20 00,13.850000000000001
MOSERBAER,7.9,1,7.9,e=2012-12-11 00,13.850000000000001
PREMEXPLN,7.9,1,7.9,e=2024-06-21 00,13.850000000000001
THERMAX,6.5,2,6.4,"e=2024-07-05 00,e=2026-07-03 00",13.75
JSWHL,6.5,2,6.2,"e=2009-06-18 00,e=2016-06-24 00",13.75
ANANDRATHI,6.5,2,5.8,"e=2024-10-18 00,e=2025-03-05 00",13.75
VBL,6.5,2,5.9,"e=2020-03-30 00,e=2026-04-08 00",13.75
AICHAMP,6.5,2,6.3,"e=2007-08-21 00,e=2010-09-14 00",13.75
EUROMULTI,6.5,2,6.15,"e=2011-09-20 00,e=2020-11-17 00",13.75
SUPER,6.5,2,6.15,"e=2011-07-29 00,e=2014-08-21 00",13.75
ENERGYDEV,6.5,2,6.05,"e=2010-12-07 00,e=2020-12-18 00",13.75
GALAXYSURF,7.8,1,7.8,e=2020-03-23 00,13.7
SIGACHI,7.8,1,7.8,e=2022-08-19 00,13.7
DATAPATTNS,7.8,1,7.8,e=2022-08-29 00,13.7
GKB,7.8,1,7.8,e=2012-08-02 00,13.7
VTMLTD,7.8,1,7.8,e=2012-05-30 00,13.7
HISARMETAL,7.8,1,7.8,e=2017-09-14 00,13.7
PBAINFRA,7.8,1,7.8,e=2010-09-23 00,13.7
RELIANCE,7.8,1,7.8,e=2023-07-20 00,13.7
SABTN,5.1,3,5.033333333333333,"e=2009-09-23 00,e=2010-09-22 00,e=2019-09-20 00",13.649999999999999
KOLTEPATIL,6.4,2,6.300000000000001,"e=2013-07-03 00,e=2013-11-07 00",13.600000000000001
TFL,6.4,2,5.95,"e=2009-07-24 00,e=2012-09-04 00",13.600000000000001
SALORAINTL,6.4,2,5.7,"e=2011-07-21 00,e=2015-09-09 00",13.600000000000001
CEATLTD,6.4,2,5.95,"e=2020-03-19 00,e=2024-08-09 00",13.600000000000001
ORIENTLTD,6.4,2,5.85,"e=2014-09-19 00,e=2016-09-15 00",13.600000000000001
MURUDCERA,6.4,2,5.85,"e=2010-10-19 00,e=2007-09-18 00",13.600000000000001
BVCL,6.4,2,6.35,"e=2008-07-17 00,e=2015-09-15 00",13.600000000000001
QUINT,7.7,1,7.7,e=2026-08-25 00,13.55
PARACABLES,7.7,1,7.7,e=2013-09-12 00,13.55
NCOPPER,7.7,1,7.7,e=2013-09-19 00,13.55
HCG,7.7,1,7.7,e=2022-09-22 00,13.55
PRICOL,7.7,1,7.7,e=2012-07-26 00,13.55
AIAENG,7.7,1,7.7,e=2020-03-17 00,13.55
ARSHIYA,7.7,1,7.7,e=2019-09-20 00,13.55
VIPIND,6.3,2,5.9,"e=2010-07-02 00,e=2022-03-08 00",13.45
UJJIVAN,6.3,2,6.0,"e=2016-08-02 00,e=2023-03-20 00",13.45
AGRODUTCH,6.3,2,6.15,"e=2010-09-23 00,e=2015-09-24 00",13.45
AARTIDRUGS,6.3,2,5.949999999999999,"e=2015-03-24 00,e=2009-07-23 00",13.45
HEROMOTOCO,6.3,2,5.75,"e=2010-04-13 00,e=2013-09-03 00",13.45
SHYAMTEL,6.3,2,5.949999999999999,"e=2018-09-14 00,e=2023-09-21 00",13.45
CLEDUCATE,6.3,2,5.65,"e=2021-09-30 00,e=2022-12-16 00",13.45
SENCO,7.6,1,7.6,e=2026-08-24 00,13.399999999999999
JPOLYINVST,7.6,1,7.6,e=2018-09-21 00,13.399999999999999
AYMSYNTEX,7.6,1,7.6,e=2021-09-23 00,13.399999999999999
SETCO,7.6,1,7.6,e=2019-09-19 00,13.399999999999999
MCX,7.6,1,7.6,e=2013-09-18 00,13.399999999999999
CELESTIAL,7.6,1,7.6,e=2009-09-23 00,13.399999999999999
PIIND,7.6,1,7.6,e=2013-04-12 00,13.399999999999999
NURECA,7.6,1,7.6,e=2022-02-24 00,13.399999999999999
PDSL,6.2,2,5.800000000000001,"e=2021-07-22 00,e=2023-11-15 00",13.3
ASIL,6.2,2,5.800000000000001,"e=2008-08-05 00,e=2010-09-23 00",13.3
OILCOUNTUB,6.2,2,5.95,"e=2013-05-23 00,e=2014-05-29 00",13.3
INDIACEM,6.2,2,5.65,"e=2011-08-16 00,e=2016-08-19 00",13.3
LAKPRE,6.2,2,5.95,"e=2013-09-18 00,e=2015-09-15 00",13.3
MEGH,7.5,1,7.5,e=2019-03-19 00,13.25
AFTEK,7.5,1,7.5,e=2010-09-23 00,13.25
STEELXIND,7.5,1,7.5,e=2021-11-02 00,13.25
SHILPI,7.5,1,7.5,e=2015-09-23 00,13.25
SEZALGLASS,7.5,1,7.5,e=2011-09-23 00,13.25
GTNTEX,7.5,1,7.5,e=2014-09-10 00,13.25
PSPPROJECT,7.5,1,7.5,e=2020-03-19 00,13.25
SANGHIIND,7.5,1,7.5,e=2007-08-30 00,13.25
NORBTEAEXP,7.5,1,7.5,e=2011-08-29 00,13.25
NRC,6.1,2,5.55,"e=2006-09-06 00,e=2012-09-06 00",13.149999999999999
SICAL,6.1,2,5.85,"e=2008-02-25 00,e=2018-09-11 00",13.149999999999999
NEWGEN,6.1,2,5.55,"e=2024-01-12 00,e=2025-07-18 00",13.149999999999999
PRATIBHA,6.1,2,5.65,"e=2014-09-23 00,e=2017-09-20 00",13.149999999999999
SWANCORP,6.1,2,5.6,"e=2014-02-03 00,e=2022-09-20 00",13.149999999999999
NDGL,7.4,1,7.4,e=2019-08-21 00,13.100000000000001
COROMANDEL,7.4,1,7.4,e=2009-07-13 00,13.100000000000001
KHAITANLTD,7.4,1,7.4,e=2014-09-18 00,13.100000000000001
PVRINOX,7.4,1,7.4,e=2011-10-04 00,13.100000000000001
PITTIENG,7.4,1,7.4,e=2019-09-11 00,13.100000000000001
SUBEXLTD,7.4,1,7.4,e=2021-02-10 00,13.100000000000001
COFORGE,6.0,2,5.6,"e=2011-06-22 00,e=2020-05-14 00",13.0
NTPC,6.0,2,5.7,"e=2015-03-20 00,e=2019-08-13 00",13.0
ZENITHEXPO,6.0,2,5.5,"e=2007-09-20 00,e=2020-09-21 00",13.0
ITDC,6.0,2,5.75,"e=2017-09-21 00,e=2020-12-23 00",13.0
KANANIIND,6.0,2,5.55,"e=2018-09-19 00,e=2024-01-30 00",13.0
AMBICAAGAR,7.3,1,7.3,e=2021-12-22 00,12.95
CHEVIOT,7.3,1,7.3,e=2022-08-04 00,12.95
IMFA,7.3,1,7.3,e=2014-07-11 00,12.95
SHIVTEX,7.3,1,7.3,e=2013-09-13 00,12.95
DLINKINDIA,7.3,1,7.3,e=2026-07-10 00,12.95
JPASSOCIAT,7.3,1,7.3,e=2007-12-17 00,12.95
ZUARIIND,7.3,1,7.3,e=2009-05-19 00,12.95
BIRLANU,7.3,1,7.3,e=2010-01-27 00,12.95
IEX,5.9,2,5.550000000000001,"e=2021-12-03 00,e=2024-07-29 00",12.850000000000001
SATYAMCOMP,5.9,2,5.800000000000001,"e=2008-10-29 00,e=2010-12-15 00",12.850000000000001
PNB,5.9,2,5.7,"e=2006-06-22 00,e=2012-06-14 00",12.850000000000001
SREEL,5.9,2,5.85,"e=2020-09-21 00,e=2021-09-21 00",12.850000000000001
SHK,5.9,2,5.65,"e=2021-11-11 00,e=2023-08-03 00",12.850000000000001
RADIANTCMS,5.9,2,5.85,"e=2023-09-04 00,e=2025-09-02 00",12.850000000000001
MCLEODRUSS,5.9,2,5.65,"e=2009-07-17 00,e=2014-07-14 00",12.850000000000001
ORIENTBANK,5.9,2,5.7,"e=2007-06-06 00,e=2008-06-09 00",12.850000000000001
AUTOIND,5.9,2,5.75,"e=2007-03-08 00,e=2010-09-16 00",12.850000000000001
ZOTA,5.9,2,5.75,"e=2022-09-19 00,e=2024-09-20 00",12.850000000000001
